0.006667	39.999999	-0.204397
0.013333	39.999999	1.134402
0.020000	39.999999	4.803325
0.026667	39.999999	10.025663
0.033333	39.999999	15.840752
0.040000	39.999999	21.257268
0.046667	39.999999	25.723338
0.053333	39.999999	29.187864
0.060000	39.999999	31.824583
0.066667	39.999999	33.797012
0.073333	39.999999	35.268669
0.080000	39.999999	36.362192
0.086667	39.999999	37.189998
0.093333	39.999999	37.823627
0.100000	39.999999	38.314182
0.106667	39.999999	38.682093
0.113333	39.999999	38.978469
0.120000	39.999999	39.203305
0.126667	39.999999	39.387263
0.133333	39.999999	39.520123
0.140000	39.999999	39.622320
0.146667	39.999999	39.775617
0.153333	39.999999	40.031114
0.160000	39.999999	40.255950
0.166667	39.999999	40.317268
0.173333	39.999999	40.296829
0.180000	39.999999	40.296829
0.186667	39.999999	40.296829
0.193333	39.999999	40.296829
0.200000	39.999999	40.296829
0.206667	39.999999	40.296829
0.213333	39.999999	40.296829
0.220000	39.999999	40.296829
0.226667	39.999999	40.296829
0.233333	39.999999	40.296829
0.240000	39.999999	40.296829
0.246667	39.999999	40.296829
0.253333	39.999999	40.296829
0.260000	39.999999	40.296829
0.266667	39.999999	40.296829
0.273333	39.999999	40.296829
0.280000	39.999999	40.296829
0.286667	39.999999	40.296829
0.293333	39.999999	40.296829
0.300000	39.999999	40.296829
0.306667	39.999999	40.296829
0.313333	39.999999	40.296829
0.320000	39.999999	40.296829
0.326667	39.999999	40.296829
0.333333	39.999999	40.296829
0.340000	39.999999	40.296829
0.346666	39.999999	40.296829
0.353333	39.999999	40.296829
0.360000	39.999999	40.296829
0.366666	39.999999	40.296829
0.373333	39.999999	40.296829
0.380000	39.999999	40.296829
0.386666	39.999999	40.296829
0.393333	39.999999	40.296829
0.400000	39.999999	40.296829
0.406666	39.999999	40.296829
0.413333	39.999999	40.296829
0.420000	39.999999	40.296829
0.426666	39.999999	40.296829
0.433333	39.999999	40.296829
0.440000	39.999999	40.296829
0.446666	39.999999	40.296829
0.453333	39.999999	40.296829
