0.006667	-90.000003	-0.091979
0.013333	-89.760003	-0.940225
0.020000	-89.519997	-3.607603
0.026667	-89.279998	-7.501363
0.033333	-89.039999	-12.233149
0.040000	-88.800000	-18.017578
0.046667	-88.560001	-24.221020
0.053333	-88.320001	-30.690181
0.060000	-88.080002	-37.905388
0.066667	-87.839996	-45.192134
0.073333	-87.599997	-52.478877
0.080000	-87.359998	-60.041563
0.086667	-87.120005	-66.633358
0.093333	-86.879999	-3.290789
0.100000	-86.640000	-8.697084
0.106667	-86.400001	-14.624591
0.113333	-86.160002	-20.920012
0.120000	-85.919996	-27.900163
0.126667	-85.680003	-35.054051
0.133333	-85.440004	-42.310140
0.140000	-85.199998	-50.026119
0.146667	-84.959999	-57.517262
0.153333	-84.720000	-64.160154
0.160000	-84.480001	-70.189865
0.166667	-84.239995	-74.839892
0.173333	-84.000002	-78.283974
0.180000	-83.760003	-80.971790
0.186667	-83.519997	-82.852244
0.193333	-83.279998	-84.109285
0.200000	-83.039999	-84.998412
0.206667	-82.800006	-85.509399
0.213333	-82.560000	-85.744460
0.220000	-82.320001	-85.795557
0.226667	-82.080002	-85.815999
0.233333	-81.839996	-85.887539
0.240000	-81.599997	-85.959078
0.246667	-81.359998	-85.938635
0.253333	-81.120005	-85.775121
0.260000	-80.879999	-85.591163
0.266667	-80.640000	-85.509399
0.273333	-80.400001	-85.468520
0.280000	-80.160002	-85.274345
0.286667	-79.919996	-84.957533
0.293333	-79.680003	-84.681594
0.300000	-79.440004	-84.528297
0.306667	-79.199998	-84.446540
0.313333	-78.959999	-84.303461
0.320000	-78.720000	-83.986649
0.326667	-78.480001	-83.659613
0.333333	-78.239995	-83.455213
0.340000	-78.000002	-83.312134
0.346666	-77.760003	-83.107741
0.353333	-77.519997	-82.790922
0.360000	-77.279998	-82.412789
0.366666	-77.039999	-82.157292
0.373333	-76.800006	-81.993778
0.380000	-76.560000	-81.779159
0.386666	-76.320001	-81.441905
0.393333	-76.080002	-81.104651
0.400000	-75.839996	-80.879815
0.406666	-75.599997	-80.726518
0.413333	-75.359997	-80.522118
0.420000	-75.120005	-80.174646
0.426666	-74.879999	-79.827173
0.433333	-74.640000	-79.622773
0.440000	-74.400001	-79.459258
0.446666	-74.160002	-79.244640
0.453333	-73.919996	-78.907386
0.460000	-73.680003	-78.549689
0.466666	-73.440004	-78.324853
0.473333	-73.199998	-78.181774
0.480000	-72.959999	-77.967163
0.486666	-72.720000	-77.609466
0.493333	-72.480000	-77.272211
0.500000	-72.240001	-77.047375
0.506666	-72.000002	-76.894078
0.513333	-71.760003	-76.699903
0.520000	-71.519997	-76.342206
0.526666	-71.279998	-75.984509
0.533333	-71.039998	-75.759673
0.540000	-70.800006	-75.596158
0.546666	-70.560000	-75.381540
0.553333	-70.320001	-75.054504
0.560000	-70.080002	-74.655935
0.566666	-69.839996	-74.400438
0.573333	-69.599996	-74.247141
0.580000	-69.359997	-74.032523
0.586666	-69.120005	-73.685051
0.593333	-68.879999	-73.358014
0.600000	-68.640000	-73.122953
0.606666	-68.400001	-72.969657
0.613333	-68.160001	-72.785699
0.620000	-67.919995	-72.438227
0.626666	-67.680003	-72.090755
0.633333	-67.440004	-71.855694
0.640000	-67.199998	-71.692179
0.646666	-66.959999	-71.477561
0.653333	-66.719999	-71.140307
0.660000	-66.480000	-70.782610
0.666666	-66.240001	-70.557773
0.673333	-66.000002	-70.414701
0.680000	-65.760003	-70.189865
0.686666	-65.519997	-69.842386
0.693333	-65.279997	-69.515350
0.700000	-65.039998	-69.280296
0.706666	-64.800006	-69.137217
0.713333	-64.560000	-68.943042
0.719999	-64.320001	-68.585345
0.726666	-64.080002	-68.227654
0.733333	-63.840002	-68.013036
0.739999	-63.599996	-67.849521
0.746666	-63.360004	-67.645121
0.753333	-63.119998	-67.318085
0.759999	-62.879999	-66.950170
0.766666	-62.640000	-66.715116
0.773333	-62.400000	-66.561819
0.779999	-62.160001	-66.347201
0.786666	-61.919995	-65.999729
0.793333	-61.680003	-65.662474
0.799999	-61.439997	-65.427413
0.806666	-61.199998	-65.274117
0.813333	-60.959998	-65.069723
0.819999	-60.719999	-64.722244
0.826666	-60.480000	-64.374772
0.833333	-60.240001	-64.149936
0.839999	-60.000002	-63.986421
0.846666	-59.759996	-63.792239
0.853333	-59.520003	-63.465209
0.859999	-59.279997	-63.107512
0.866666	-59.039998	-62.872458
0.873333	-58.799999	-62.719161
0.879999	-58.560000	-62.514761
0.886666	-58.320001	-62.167289
0.893333	-58.080001	-61.840253
0.899999	-57.840002	-61.605199
0.906666	-57.599996	-61.451902
0.913333	-57.360004	-61.257720
0.919999	-57.119998	-60.889805
0.926666	-56.880002	-60.542332
0.933333	-56.639999	-60.327714
0.939999	-56.400000	-60.174417
0.946666	-56.160001	-59.980242
0.953333	-55.919998	-59.642988
0.959999	-55.679999	-59.285291
0.966666	-55.440000	-59.060455
0.973333	-55.200001	-58.927600
0.979999	-54.959998	-58.712982
0.986666	-54.720002	-58.365510
0.993333	-54.480000	-58.018031
0.999999	-54.240001	-57.793195
1.006666	-54.000002	-57.639898
1.013333	-53.759999	-57.445723
1.019999	-53.520000	-57.098247
1.026666	-53.279997	-56.750771
1.033333	-53.040001	-56.525935
1.039999	-52.799999	-56.372638
1.046666	-52.560003	-56.178460
1.053333	-52.320000	-55.861645
1.059999	-52.080001	-55.452851
1.066666	-51.839999	-55.187136
1.073333	-51.599999	-55.033839
1.079999	-51.360000	-54.829443
1.086666	-51.119998	-54.502406
1.093333	-50.880002	-54.165152
1.099999	-50.639999	-53.940316
1.106666	-50.400000	-53.787019
1.113333	-50.160001	-53.603062
1.119999	-49.919998	-53.276025
1.126666	-49.679999	-52.928553
1.133332	-49.440000	-52.693496
1.139999	-49.200001	-52.540199
1.146666	-48.959998	-52.346020
1.153332	-48.720002	-52.018987
1.159999	-48.480000	-51.661290
1.166666	-48.240001	-51.436454
1.173332	-48.000001	-51.293379
1.179999	-47.759999	-51.078760
1.186666	-47.520000	-50.731285
1.193332	-47.280000	-50.394030
1.199999	-47.040001	-50.158976
1.206666	-46.799999	-50.026119
1.213332	-46.560003	-49.831940
1.219999	-46.320000	-49.484464
1.226666	-46.080001	-49.126771
1.233332	-45.840002	-48.912156
1.239999	-45.599999	-48.758856
1.246666	-45.360000	-48.564680
1.253332	-45.119997	-48.237644
1.259999	-44.880002	-47.879951
1.266666	-44.639999	-47.644893
1.273332	-44.400000	-47.512036
1.279999	-44.160001	-47.307639
1.286666	-43.919998	-46.970384
1.293332	-43.679999	-46.622912
1.299999	-43.440000	-46.387855
1.306666	-43.200001	-46.234558
1.313332	-42.959998	-46.050600
1.319999	-42.720002	-45.703125
1.326666	-42.480000	-45.365871
1.333332	-42.240000	-45.141034
1.339999	-42.000001	-44.987738
1.346666	-41.759999	-44.773119
1.353332	-41.519999	-44.446083
1.359999	-41.280000	-44.088390
1.366666	-41.040001	-43.853335
1.373332	-40.799998	-43.720475
1.379999	-40.560003	-43.505860
1.386666	-40.320000	-43.168606
1.393332	-40.080001	-42.831351
1.399999	-39.840002	-42.596294
1.406666	-39.599999	-42.453215
1.413332	-39.360000	-42.269257
1.419999	-39.119997	-41.921785
1.426666	-38.880001	-41.584531
1.433332	-38.639999	-41.359691
1.439999	-38.400003	-41.216616
1.446666	-38.160001	-41.022437
1.453332	-37.919998	-40.695404
1.459999	-37.679999	-40.327489
1.466666	-37.440000	-40.092432
1.473332	-37.200000	-39.949356
1.479999	-36.959998	-39.744960
1.486665	-36.720002	-39.407702
1.493332	-36.479999	-39.080669
1.499999	-36.240000	-38.845611
1.506665	-36.000001	-38.702536
1.513332	-35.759998	-38.518579
1.519999	-35.519999	-38.181324
1.526665	-35.280000	-37.833849
1.533332	-35.040001	-37.619231
1.539999	-34.799998	-37.455712
1.546665	-34.560002	-37.251316
1.553332	-34.320000	-36.924283
1.559999	-34.080001	-36.566589
1.566665	-33.840001	-36.351971
1.573332	-33.599999	-36.208892
1.579999	-33.360000	-36.004495
1.586665	-33.120001	-35.667241
1.593332	-32.880001	-35.340208
1.599999	-32.639999	-35.105151
1.606665	-32.400003	-34.972293
1.613332	-32.160000	-34.778114
1.619999	-31.920001	-34.430642
1.626665	-31.680002	-34.072949
1.633332	-31.439999	-33.858330
1.639999	-31.200000	-33.705034
1.646665	-30.959998	-33.510855
1.653332	-30.719998	-33.183822
1.659999	-30.479999	-32.815907
1.666665	-30.240000	-32.591071
1.673332	-30.000001	-32.447992
1.679999	-29.760002	-32.233377
1.686665	-29.519999	-31.896119
1.693332	-29.280000	-31.569087
1.699999	-29.040001	-31.334029
1.706665	-28.799998	-31.190954
1.713332	-28.559999	-31.006996
1.719999	-28.320000	-30.669742
1.726665	-28.080001	-30.322266
1.733332	-27.840000	-30.107648
1.739999	-27.600000	-29.933912
1.746665	-27.360001	-29.729515
1.753332	-27.120000	-29.412700
1.759999	-26.879999	-29.055007
1.766665	-26.639999	-28.830170
1.773332	-26.399999	-28.697310
1.779999	-26.160000	-28.482695
1.786665	-25.919999	-28.145439
1.793332	-25.680000	-27.808185
1.799999	-25.440001	-27.593568
1.806665	-25.200000	-27.460711
1.813332	-24.959999	-27.286973
1.819999	-24.720000	-26.929279
1.826665	-24.479999	-26.581804
1.833332	-24.240000	-26.367187
1.839998	-24.000001	-26.224110
1.846665	-23.760000	-26.019713
1.853332	-23.520001	-25.692679
1.859998	-23.280001	-25.334983
1.866665	-23.040001	-25.110147
1.873332	-22.800000	-24.977290
1.879998	-22.559999	-24.772893
1.886665	-22.320000	-24.435637
1.893332	-22.080000	-24.098383
1.899998	-21.839999	-23.873547
1.906665	-21.600000	-23.730469
1.913332	-21.360001	-23.556732
1.919998	-21.120000	-23.219477
1.926665	-20.879999	-22.872002
1.933332	-20.640000	-22.657385
1.939998	-20.399999	-22.493869
1.946665	-20.160000	-22.289472
1.953332	-19.920001	-21.962436
1.959998	-19.680000	-21.614962
1.966665	-19.440001	-21.390126
1.973332	-19.200002	-21.257268
1.979998	-18.959999	-21.052871
1.986665	-18.720000	-20.715615
1.993332	-18.479999	-20.388581
1.999998	-18.240000	-20.163745
2.006665	-18.000001	-20.010446
2.013332	-17.760000	-19.816271
2.019998	-17.520000	-19.479015
2.026665	-17.280001	-19.131541
2.033332	-17.040000	-18.906705
2.039998	-16.799999	-18.763626
2.046665	-16.560000	-18.569449
2.053332	-16.319999	-18.242414
2.059998	-16.080000	-17.894940
2.066665	-15.840001	-17.680324
2.073332	-15.600000	-17.547466
2.079998	-15.359999	-17.343069
2.086665	-15.120000	-16.995594
2.093332	-14.880001	-16.668559
2.099998	-14.640000	-16.443723
2.106665	-14.399999	-16.290425
2.113332	-14.160000	-16.106469
2.119998	-13.920000	-15.769213
2.126665	-13.680001	-15.421739
2.133332	-13.440000	-15.207122
2.139998	-13.200000	-15.064044
2.146665	-12.960000	-14.859647
2.153332	-12.720000	-14.542832
2.159998	-12.480000	-14.185138
2.166665	-12.240000	-13.970522
2.173331	-12.000000	-13.837664
2.179998	-11.760000	-13.633267
2.186665	-11.520000	-13.296012
2.193331	-11.279999	-12.958757
2.199998	-11.040000	-12.733920
2.206665	-10.800000	-12.601063
2.213331	-10.560000	-12.406886
2.219998	-10.320000	-12.069632
2.226665	-10.080000	-11.722157
2.233331	-9.840000	-11.507540
2.239998	-9.600001	-11.354243
2.246665	-9.360000	-11.149846
2.253331	-9.120000	-10.833031
2.259998	-8.880000	-10.475336
2.266665	-8.640001	-10.250499
2.273331	-8.400000	-10.117642
2.279998	-8.160000	-9.913245
2.286665	-7.920000	-9.586210
2.293331	-7.680000	-9.248956
2.299998	-7.440000	-9.013899
2.306665	-7.200000	-8.870821
2.313331	-6.960000	-8.676645
2.319998	-6.720000	-8.339389
2.326665	-6.480000	-8.002135
2.333331	-6.240000	-7.787518
2.339998	-6.000000	-7.644441
2.346665	-5.760000	-7.450264
2.353331	-5.520000	-7.123229
2.359998	-5.280000	-6.775754
2.366665	-5.040000	-6.571357
2.373331	-4.800000	-6.438499
2.379998	-4.560000	-6.234102
2.386665	-4.320000	-5.876408
2.393331	-4.080000	-5.549373
2.399998	-3.840000	-5.324537
2.406665	-3.600000	-5.191679
2.413331	-3.360000	-5.007722
2.419998	-3.120000	-4.660247
2.426665	-2.880000	-4.322992
2.433331	-2.640000	-4.108376
2.439998	-2.400000	-3.955078
2.446665	-2.160000	-3.760901
2.453331	-1.920000	-3.444086
2.459998	-1.680000	-3.086392
2.466665	-1.440000	-2.861555
2.473331	-1.200000	-2.728697
2.479998	-0.960000	-2.524300
2.486665	-0.720000	-2.197266
2.493331	-0.480000	-1.860011
2.499998	-0.240000	-1.635174
2.506665	0.000000	-1.481877
2.513331	0.240000	-1.287700
2.519998	0.480000	0.163517
2.526664	0.720000	0.286156
2.533331	0.960000	0.132858
2.539998	1.200000	0.143078
2.546664	1.440000	0.357694
2.553331	1.680000	0.674509
2.559998	1.920000	0.960665
2.566664	2.160000	1.113963
2.573331	2.400000	1.175282
2.579998	2.640000	1.308139
2.586664	2.880000	1.584075
2.593331	3.120000	1.941770
2.599998	3.360000	2.227925
2.606664	3.600000	2.371003
2.613331	3.840000	2.534520
2.619998	4.080000	2.830896
2.626664	4.320000	3.147711
2.633331	4.560000	3.341888
2.639998	4.800000	3.464526
2.646664	5.040000	3.648483
2.653331	5.280000	3.965298
2.659998	5.520000	4.302553
2.666664	5.760000	4.506949
2.673331	6.000000	4.629588
2.679998	6.240000	4.823764
2.686664	6.480000	5.161019
2.693331	6.720000	5.488054
2.699998	6.960000	5.702671
2.706664	7.200000	5.845748
2.713331	7.440000	6.029706
2.719998	7.680000	6.366960
2.726664	7.920000	6.704215
2.733331	8.160000	6.908612
2.739998	8.400000	7.061909
2.746664	8.640001	7.256086
2.753331	8.880000	7.572901
2.759998	9.120000	7.920376
2.766664	9.360000	8.134993
2.773331	9.600001	8.278071
2.779998	9.840000	8.472248
2.786664	10.080000	8.819722
2.793331	10.320000	9.167196
2.799998	10.560000	9.361374
2.806664	10.800000	9.494232
2.813331	11.040000	9.688408
2.819998	11.279999	10.035883
2.826664	11.520000	10.373138
2.833331	11.760000	10.587755
2.839998	12.000000	10.741052
2.846664	12.240000	10.935229
2.853331	12.480000	11.252044
2.859998	12.720000	11.609739
2.866664	12.960000	11.834575
2.873331	13.200000	11.967433
2.879997	13.440000	12.161609
2.886664	13.680001	12.498865
2.893331	13.920000	12.815679
2.899997	14.160000	13.050736
2.906664	14.399999	13.204034
2.913331	14.640000	13.387990
2.919997	14.880001	13.715026
2.926664	15.120000	14.062500
2.933331	15.359999	14.266897
2.939997	15.600000	14.420194
2.946664	15.840001	14.614371
2.953331	16.080000	14.941406
2.959997	16.319999	15.278660
2.966664	16.560000	15.483057
2.973331	16.799999	15.615916
2.979997	17.040000	15.820313
2.986664	17.280001	16.167787
2.993331	17.520000	16.505041
2.999997	17.760000	16.719658
3.006664	18.000001	16.862736
3.013331	18.240000	17.036474
3.019997	18.479999	17.383948
3.026664	18.720000	17.731422
3.033331	18.959999	17.935819
3.039997	19.200002	18.078898
3.046664	19.440001	18.273075
3.053331	19.680000	18.589890
3.059997	19.920001	18.937364
3.066664	20.160000	19.162200
3.073331	20.399999	19.305279
3.079997	20.640000	19.509676
3.086664	20.879999	19.836710
3.093331	21.120000	20.163745
3.099997	21.360001	20.388581
3.106664	21.600000	20.541879
3.113331	21.839999	20.736055
3.119997	22.080000	21.083530
3.126664	22.320000	21.410565
3.133331	22.559999	21.625181
3.139997	22.800000	21.768260
3.146664	23.040001	21.962436
3.153331	23.280001	22.279251
3.159997	23.520001	22.626726
3.166664	23.760000	22.841343
3.173331	24.000001	22.974200
3.179997	24.240000	23.168377
3.186664	24.479999	23.505632
3.193331	24.720000	23.842888
3.199997	24.959999	24.057504
3.206664	25.200000	24.200581
3.213331	25.440001	24.384539
3.219997	25.680000	24.721793
3.226664	25.919999	25.069268
3.233330	26.160000	25.283885
3.239997	26.399999	25.426962
3.246664	26.639999	25.610920
3.253330	26.879999	25.917515
3.259997	27.120000	26.285428
3.266664	27.360001	26.510266
3.273330	27.600000	26.653343
3.279997	27.840000	26.847520
3.286664	28.080001	27.164335
3.293330	28.320000	27.491370
3.299997	28.559999	27.716206
3.306664	28.799998	27.849065
3.313330	29.040001	28.033021
3.319997	29.280000	28.370277
3.326664	29.519999	28.707531
3.333330	29.760002	28.911928
3.339997	30.000001	29.055007
3.346664	30.240000	29.249182
3.353330	30.479999	29.565997
3.359997	30.719998	29.923691
3.366664	30.959998	30.148527
3.373330	31.200000	30.291606
3.379997	31.439999	30.496002
3.386664	31.680002	30.823039
3.393330	31.920001	31.139854
3.399997	32.160000	31.364690
3.406664	32.400003	31.497547
3.413330	32.639999	31.681505
3.419997	32.880001	32.008541
3.426664	33.120001	32.345795
3.433330	33.360000	32.560410
3.439997	33.599999	32.713707
3.446664	33.840001	32.887446
3.453330	34.080001	33.204261
3.459997	34.320000	33.561955
3.466664	34.560002	33.797012
3.473330	34.799998	33.950309
3.479997	35.040001	34.164924
3.486664	35.280000	34.491960
3.493330	35.519999	34.808775
3.499997	35.759998	35.023393
3.506664	36.000001	35.146029
3.513330	36.240000	35.329987
3.519997	36.479999	35.667241
3.526664	36.720002	35.994277
3.533330	36.959998	36.198674
3.539997	37.200000	36.341753
3.546664	37.440000	36.525707
3.553330	37.679999	36.842525
3.559997	37.919998	37.230876
3.566664	38.160001	37.476155
3.573330	38.400003	37.619231
3.579997	38.639999	37.813409
3.586663	38.880001	38.150664
3.593330	39.119997	38.467479
3.599997	39.360000	38.682093
3.606663	39.599999	38.804733
3.613330	39.840002	38.978469
3.619997	40.080001	39.305505
3.626663	40.320000	39.642759
3.633330	40.560003	39.857378
3.639997	40.799998	40.010674
3.646663	41.040001	40.194632
3.653330	41.280000	40.501225
3.659997	41.519999	40.889580
3.666663	41.759999	41.155295
3.673330	42.000001	41.318813
3.679997	42.240000	41.512992
3.686663	42.480000	41.829807
3.693330	42.720002	42.146621
3.699997	42.959998	42.351018
3.706663	43.200001	42.473654
3.713330	43.440000	42.657612
3.719997	43.679999	42.984648
3.726663	43.919998	43.321902
3.733330	44.160001	43.536521
3.739997	44.400000	43.679596
3.746663	44.639999	43.863553
3.753330	44.880002	44.170150
3.759997	45.119997	44.538062
3.766663	45.360000	44.773119
3.773330	45.599999	44.916198
3.779997	45.840002	45.110374
3.786663	46.080001	45.427189
3.793330	46.320000	45.754225
3.799997	46.560003	45.968840
3.806663	46.799999	46.101697
3.813330	47.040001	46.275437
3.819997	47.280000	46.602469
3.826663	47.520000	46.929506
3.833330	47.759999	47.133903
3.839997	48.000001	47.287199
3.846663	48.240001	47.481378
3.853330	48.480000	47.808411
3.859997	48.720002	48.145665
3.866663	48.959998	48.360284
3.873330	49.200001	48.482923
3.879997	49.440000	48.687320
3.886663	49.679999	49.024574
3.893330	49.919998	49.351607
3.899997	50.160001	49.566225
